2026-08-18 18:56:30,879 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=GET_S3_SECRET {"Transaction":"1","S3GetSecretUser":"testuser/s3g@EXAMPLE.COM"} | ret=SUCCESS |  
2026-08-18 19:08:23,535 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5463"} | ret=SUCCESS |  
2026-08-18 19:08:23,552 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5464"} | ret=SUCCESS |  
2026-08-18 19:08:23,643 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5465"} | ret=SUCCESS |  
2026-08-18 19:08:23,679 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5466"} | ret=SUCCESS |  
2026-08-18 19:08:23,711 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"NONE","Transaction":"5467"} | ret=SUCCESS |  
2026-08-18 19:08:23,737 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-random","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5468"} | ret=SUCCESS |  
2026-08-18 19:08:23,739 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"NONE","Transaction":"5469"} | ret=SUCCESS |  
2026-08-18 19:08:23,794 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-random","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5470"} | ret=SUCCESS |  
2026-08-18 19:08:23,808 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-random, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-random, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5471"} | ret=SUCCESS |  
2026-08-18 19:08:23,881 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5472"} | ret=SUCCESS |  
2026-08-18 19:08:23,915 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5473"} | ret=SUCCESS |  
2026-08-18 19:08:23,939 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5474"} | ret=SUCCESS |  
2026-08-18 19:08:23,960 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5475"} | ret=SUCCESS |  
2026-08-18 19:08:23,969 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5476"} | ret=SUCCESS |  
2026-08-18 19:08:23,997 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5477"} | ret=SUCCESS |  
2026-08-18 19:08:24,014 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadExactlyAndRead-default","dataSize":"2048","replicationType":"NONE","Transaction":"5478"} | ret=SUCCESS |  
2026-08-18 19:08:24,085 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadExactlyAndRead-default","dataSize":"2048","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d3966e71ea1e1b05114c46f4e56e7dda","Transaction":"5479"} | ret=SUCCESS |  
2026-08-18 19:08:24,096 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/testSeekToReadaheadExactlyAndRead-default, dataSize=2048, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5480"} | ret=SUCCESS |  
2026-08-18 19:08:24,149 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5481"} | ret=SUCCESS |  
2026-08-18 19:08:24,168 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5482"} | ret=SUCCESS |  
2026-08-18 19:08:24,183 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5483"} | ret=SUCCESS |  
2026-08-18 19:08:24,199 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5484"} | ret=SUCCESS |  
2026-08-18 19:08:24,202 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5485"} | ret=SUCCESS |  
2026-08-18 19:08:24,225 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5486"} | ret=SUCCESS |  
2026-08-18 19:08:24,250 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testReadAcrossReadahead-default","dataSize":"2048","replicationType":"NONE","Transaction":"5487"} | ret=SUCCESS |  
2026-08-18 19:08:24,350 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testReadAcrossReadahead-default","dataSize":"2048","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d3966e71ea1e1b05114c46f4e56e7dda","Transaction":"5488"} | ret=SUCCESS |  
2026-08-18 19:08:24,361 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/testReadAcrossReadahead-default, dataSize=2048, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5489"} | ret=SUCCESS |  
2026-08-18 19:08:24,434 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5490"} | ret=SUCCESS |  
2026-08-18 19:08:24,458 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5491"} | ret=SUCCESS |  
2026-08-18 19:08:24,480 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5492"} | ret=SUCCESS |  
2026-08-18 19:08:24,506 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5493"} | ret=SUCCESS |  
2026-08-18 19:08:24,512 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5494"} | ret=SUCCESS |  
2026-08-18 19:08:24,535 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5495"} | ret=SUCCESS |  
2026-08-18 19:08:24,569 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testReadSingleByteAcrossReadahead-default","dataSize":"2048","replicationType":"NONE","Transaction":"5496"} | ret=SUCCESS |  
2026-08-18 19:08:24,661 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testReadSingleByteAcrossReadahead-default","dataSize":"2048","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d3966e71ea1e1b05114c46f4e56e7dda","Transaction":"5497"} | ret=SUCCESS |  
2026-08-18 19:08:24,674 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/testReadSingleByteAcrossReadahead-default, dataSize=2048, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5498"} | ret=SUCCESS |  
2026-08-18 19:08:24,741 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5499"} | ret=SUCCESS |  
2026-08-18 19:08:24,779 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5500"} | ret=SUCCESS |  
2026-08-18 19:08:24,802 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5501"} | ret=SUCCESS |  
2026-08-18 19:08:24,845 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5502"} | ret=SUCCESS |  
2026-08-18 19:08:24,857 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5503"} | ret=SUCCESS |  
2026-08-18 19:08:24,905 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5504"} | ret=SUCCESS |  
2026-08-18 19:08:24,950 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadExactlyAndReadByte-default","dataSize":"2048","replicationType":"NONE","Transaction":"5505"} | ret=SUCCESS |  
2026-08-18 19:08:25,047 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadExactlyAndReadByte-default","dataSize":"2048","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d3966e71ea1e1b05114c46f4e56e7dda","Transaction":"5506"} | ret=SUCCESS |  
2026-08-18 19:08:25,064 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/testSeekToReadaheadExactlyAndReadByte-default, dataSize=2048, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5507"} | ret=SUCCESS |  
2026-08-18 19:08:25,126 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5508"} | ret=SUCCESS |  
2026-08-18 19:08:25,148 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5509"} | ret=SUCCESS |  
2026-08-18 19:08:25,165 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5510"} | ret=SUCCESS |  
2026-08-18 19:08:25,188 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5511"} | ret=SUCCESS |  
2026-08-18 19:08:25,194 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5512"} | ret=SUCCESS |  
2026-08-18 19:08:25,240 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5513"} | ret=SUCCESS |  
2026-08-18 19:08:25,255 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5514"} | ret=SUCCESS |  
2026-08-18 19:08:25,323 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5515"} | ret=SUCCESS |  
2026-08-18 19:08:25,352 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5516"} | ret=SUCCESS |  
2026-08-18 19:08:25,369 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5517"} | ret=SUCCESS |  
2026-08-18 19:08:25,395 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5518"} | ret=SUCCESS |  
2026-08-18 19:08:25,403 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5519"} | ret=SUCCESS |  
2026-08-18 19:08:25,429 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5520"} | ret=SUCCESS |  
2026-08-18 19:08:25,455 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadAndRead-default","dataSize":"2048","replicationType":"NONE","Transaction":"5521"} | ret=SUCCESS |  
2026-08-18 19:08:25,546 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/testSeekToReadaheadAndRead-default","dataSize":"2048","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d3966e71ea1e1b05114c46f4e56e7dda","Transaction":"5522"} | ret=SUCCESS |  
2026-08-18 19:08:25,559 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/testSeekToReadaheadAndRead-default, dataSize=2048, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5523"} | ret=SUCCESS |  
2026-08-18 19:08:25,636 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5524"} | ret=SUCCESS |  
2026-08-18 19:08:25,659 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5525"} | ret=SUCCESS |  
2026-08-18 19:08:25,678 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5526"} | ret=SUCCESS |  
2026-08-18 19:08:25,704 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5527"} | ret=SUCCESS |  
2026-08-18 19:08:25,714 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"NONE","Transaction":"5528"} | ret=SUCCESS |  
2026-08-18 19:08:25,767 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/zero.txt-default","dataSize":"0","replicationType":"RATIS","replicationFactor":"THREE","ETag":"d41d8cd98f00b204e9800998ecf8427e","Transaction":"5529"} | ret=SUCCESS |  
2026-08-18 19:08:25,780 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEYS {"volume":"s3v","bucket":"fso-bucket","deletedKeysList":"{key=test/seekfile.txt-default, dataSize=1024, replicationConfig=RATIS/THREE}, {key=test/zero.txt-default, dataSize=0, replicationConfig=RATIS/THREE}","unDeletedKeysList":"","deletedKeySourceType":"USER","Transaction":"5530"} | ret=SUCCESS |  
2026-08-18 19:08:25,854 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=DELETE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test","Transaction":"5531"} | ret=SUCCESS |  
2026-08-18 19:08:25,875 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=CREATE_DIRECTORY {"volume":"s3v","bucket":"fso-bucket","key":"test/","dataSize":"0","Transaction":"5532"} | ret=SUCCESS |  
2026-08-18 19:08:25,892 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=ALLOCATE_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"NONE","Transaction":"5533"} | ret=SUCCESS |  
2026-08-18 19:08:25,918 | INFO  | OMAudit | user=testuser/s3g@EXAMPLE.COM | ip=172.25.0.120 | op=COMMIT_KEY {"volume":"s3v","bucket":"fso-bucket","key":"test/seekfile.txt-default","dataSize":"1024","replicationType":"RATIS","replicationFactor":"THREE","ETag":"4340256b04f80df42c1a89c65a60d35d","Transaction":"5534"} | ret=SUCCESS |  
